1774, 83.92, 14.46
1779, 84.73, 15.85
1784, 85.88, 17.13
1789, 86.32, 17.62
1794, 86.24, 18.38
1799, 86.34, 19.47
1804, 86.21, 21.48
1809, 86.59, 23.42
1814, 85.47, 25.74
1819, 86.03, 27.94
1824, 86.33, 30.12
1829, 87.71, 32.46
1834, 88.55, 32.64
1839, 89.88, 30.76
1844, 90.63, 28.31
1849, 90.91, 25.13
1854, 90.29, 21.66
1859, 90.64, 18.84
1864, 90.50, 16.70
1869, 89.70, 15.25
1874, 91.04, 14.24
1879, 90.82, 13.60
1884, 90.63, 13.27
1889, 90.03, 12.89
1894, 90.31, 12.82
1899, 90.38, 12.72
1904, 90.35, 12.31
1909, 91.29, 11.40
1914, 91.43, 9.57
1919, 91.36, 7.92
1924, 91.01, 6.63
1929, 90.87, 6.14
1934, 91.29, 5.54
1939, 91.47, 5.47
1944, 91.32, 4.96
1949, 91.43, 4.44
1954, 91.54, 3.97
1959, 90.97, 3.95
1964, 90.81, 4.44
1969, 91.16, 5.11
1974, 90.96, 5.19
1979, 91.47, 4.70
1984, 91.34, 5.51
1989, 91.54, 5.88
1994, 91.42, 6.92
1999, 91.18, 7.62
2004, 90.79, 8.08
2009, 91.48, 8.17
2014, 91.13, 7.91
2019, 91.48, 7.22
2024, 92.00, 6.78
2029, 92.04, 6.11
2034, 92.11, 5.36
2039, 91.96, 5.04
2044, 91.37, 4.87
2049, 91.46, 5.65
2054, 91.97, 5.40
2059, 92.01, 4.90
2064, 91.61, 4.75
2069, 91.93, 4.84
2074, 92.61, 4.87
2079, 92.14, 4.35
2084, 91.36, 4.98
2089, 91.62, 5.28
2094, 92.26, 5.33
2099, 92.62, 5.11
2104, 92.90, 4.61
2109, 92.57, 4.38
2114, 92.56, 4.14
2119, 92.54, 4.44
2124, 91.90, 4.41
2129, 91.57, 4.76
2134, 92.01, 4.92
2139, 92.53, 4.79
2144, 92.88, 4.23
2149, 92.47, 3.62
2154, 92.41, 3.30
2159, 91.69, 3.66
2164, 91.95, 3.92
2169, 92.41, 3.57
2174, 92.22, 3.45
2179, 91.53, 3.68
2184, 92.17, 4.09
2189, 92.99, 3.95
2194, 92.84, 3.80
2199, 92.50, 3.57
2204, 92.10, 3.73
2209, 92.81, 3.48
2214, 92.70, 3.34
2219, 92.07, 3.44
2224, 91.43, 3.60
2229, 92.03, 3.68
2234, 92.71, 3.68
2239, 92.93, 3.59
2244, 92.35, 3.65
2249, 92.30, 4.03
2254, 92.55, 4.26
2259, 92.17, 4.11
2264, 92.84, 3.57
2269, 92.24, 3.69
2274, 92.28, 3.76
2279, 92.61, 3.89
2284, 92.81, 3.95
2289, 92.12, 4.41
2294, 92.71, 4.58
2299, 93.03, 4.02
2304, 93.36, 3.71
2309, 92.71, 3.54
2314, 92.75, 3.31
2319, 92.66, 3.48
2324, 92.62, 3.51
2329, 92.65, 3.71
2334, 92.81, 3.79
2339, 92.67, 4.02
2344, 92.75, 3.69
2349, 92.95, 3.60
2354, 92.78, 3.65
2359, 92.65, 3.45
2364, 92.55, 3.22
2369, 93.20, 3.15
2374, 92.62, 3.37
2379, 92.35, 3.04
2384, 92.92, 3.40
2389, 92.80, 3.34
2394, 92.84, 2.85
2399, 93.13, 2.93
2404, 92.53, 2.56
2409, 92.85, 2.53
2414, 93.01, 2.44
2419, 92.93, 2.44
2424, 92.72, 2.44
2429, 93.21, 2.24
2434, 92.90, 2.38
2439, 92.62, 2.14
2444, 93.18, 2.14
2449, 93.07, 1.76
2454, 92.93, 1.74
2459, 93.05, 2.15
2464, 93.25, 1.68
2469, 92.63, 1.89
2474, 92.82, 2.03
2479, 92.89, 1.74
2484, 92.90, 1.69
2489, 92.97, 1.92
2494, 93.36, 2.06
2499, 93.55, 1.59
2504, 92.97, 1.68
2509, 92.10, 2.17
2514, 92.03, 2.56
2519, 92.85, 2.63
2524, 92.96, 2.44
2529, 93.35, 1.77
2534, 93.35, 1.34
2539, 93.10, 1.04
2544, 93.19, 0.87
2549, 92.32, 1.83
2554, 92.32, 2.89
2559, 92.98, 3.51
2564, 93.22, 2.60
2569, 92.82, 2.47
2574, 92.45, 2.50
2579, 92.39, 2.43
2584, 92.91, 2.47
2589, 93.09, 2.09
2594, 93.23, 1.95
2599, 93.16, 1.98
2604, 92.78, 1.92
2609, 93.09, 2.18
2614, 92.47, 2.31
2619, 92.67, 2.32
2624, 92.88, 2.06
2629, 92.62, 1.50
2634, 92.99, 1.60
2639, 92.89, 1.76
2644, 92.47, 2.41
2649, 92.56, 2.52
2654, 93.07, 2.55
2659, 92.87, 1.56
2664, 93.04, 1.48
2669, 93.49, 0.81
2674, 93.83, 0.14
2679, 93.11, -0.40
2684, 93.12, -0.24
2689, 91.04, 1.34
2694, 91.56, 2.43
2699, 92.47, 2.31
2704, 93.21, 1.97
2709, 92.64, 1.02
2714, 93.39, 0.50
2719, 93.41, 0.05
2724, 92.88, -0.50
2729, 93.11, -1.16
2734, 93.19, -2.05
2739, 92.04, -2.20
2744, 91.98, -2.00
2749, 91.80, -1.91
2754, 92.08, -1.94
2759, 92.44, -4.09
2764, 92.94, -5.69
2769, 93.47, -7.33
2774, 92.82, -8.78
2779, 93.16, -10.35
2784, 92.97, -10.76
2789, 92.26, -9.77
2794, 91.55, -9.62
2799, 90.16, -11.01
2804, 90.10, -12.06
2809, 90.99, -11.56
2814, 90.56, -11.22
2819, 91.43, -11.95
2824, 91.93, -14.69
2829, 92.79, -19.42
2834, 93.25, -25.24
2839, 92.48, -30.73
2844, 91.88, -34.24
2849, 90.82, -36.41
2854, 90.16, -37.80
2859, 88.23, -39.30
2864, 86.62, -39.82
2869, 85.74, -38.17
2874, 86.41, -36.50
2879, 86.55, -36.52
2884, 86.62, -38.55
2889, 86.85, -42.37
2894, 87.09, -46.93
2899, 87.58, -51.27
2904, 89.04, -53.22
2909, 85.92, -55.31
2914, 83.87, -56.90
2919, 82.70, -57.97
2924, 81.50, -58.67
2929, 81.55, -58.75
2934, 81.21, -59.36
2939, 82.90, -62.15
2944, 82.81, -65.80
2949, 81.47, -69.54
2954, 81.11, -72.21
2959, 79.19, -73.30
2964, 75.08, -73.62
2969, 75.00, -72.73
2974, 70.40, -69.74
2979, 71.85, -65.79
2984, 71.56, -63.66
2989, 71.60, -63.02
2994, 72.24, -63.86
2999, 73.78, -66.56
3004, 75.42, -68.90
3009, 74.89, -71.28
3014, 72.99, -73.54
3019, 70.68, -75.47
3024, 68.55, -77.24
3029, 67.60, -79.34
3034, 67.88, -80.12
3039, 66.41, -78.84
3044, 66.04, -77.44
3049, 65.06, -76.02
3054, 64.65, -75.80
3059, 64.89, -76.70
3064, 65.19, -79.04
3069, 63.75, -82.12
3074, 64.01, -89.04
3079, 62.10, -92.55
3084, 58.73, -98.63
3089, 53.33, -101.60
3094, 53.56, -104.31
3099, 55.49, -101.66
